var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hb0	-0.386384659071296	0.152591756691364	0.0118000135591881	0.00769994602948054	0.0324284594155326	hb0	index to household schedule
hb1	0.0741735338872235	0.0137426566165654	1.29457094389033e-7	0.0210051546200317	3.98213050576792e-7	hb1	man's age in years
hb32	-0.00622071680024106	0.00113863789813137	9.2206096407902e-8	0.0211186045502498	2.8462679994458e-7	hb32	date of birth (cmc)
hb50	0.31376943841548	0.115255502085496	0.00682565040492805	0.00102702303647595	0.0191994230641292	hb50	under age 18
hb56	-0.0373326459672181	0.00828201666762374	9.11516868283209e-6	0.0149941684877182	2.78107814801025e-5	hb56	hemoglobin level adjusted for altitude and smoking (g/dl - 1 decimal)
hb67	-0.00838739972933228	0.0122240972018492	0.493110257048499	6.2136534979329e-5	0.695751060105983	hb67	man's highest year of education
hb68	-0.137444053599362	0.197562754923633	0.487216217707845	6.05940805725513e-4	0.691889121258981	hb68	man's highest educational level (for preliminary and final report)
hb69	-1.80608329972746e-7	8.75712742708201e-8	0.0399505199422888	0.00284636502309665	0.099309893618355	hb69	hiv weight (6 decimals)
hb70	3.81031667246911e-4	6.28514459196042e-4	0.544771060267664	3.05739310801689e-4	0.735496862681702	hb70	interviewer that took blood for hiv testing
hmlidx	-1.16899398792556	0.375260475938287	0.00201687186991766	0.0158208757635284	0.005874167240181	hmlidx	mosquito bed net designation number
